date,asset,price,volume
2014-12-05 00:00:00+00:00,Equity(7 [AAPL]),28.75,153275600.0
2014-12-08 00:00:00+00:00,Equity(0 [AMD]),2.58,25402100.0
2014-12-08 00:00:00+00:00,Equity(1 [TSLA]),42.872,46128000.0
2014-12-08 00:00:00+00:00,Equity(2 [BLK]),363.63,489200.0
2014-12-08 00:00:00+00:00,Equity(3 [MTCH]),18.355,2656617.0
2014-12-08 00:00:00+00:00,Equity(5 [MSFT]),47.7,26663100.0
2014-12-08 00:00:00+00:00,Equity(6 [GOOGL]),530.73,3228300.0
2014-12-08 00:00:00+00:00,Equity(7 [AAPL]),28.1,230659600.0
2014-12-09 00:00:00+00:00,Equity(0 [AMD]),2.59,22914800.0
2014-12-09 00:00:00+00:00,Equity(1 [TSLA]),43.378,47157500.0
2014-12-09 00:00:00+00:00,Equity(2 [BLK]),362.74,440800.0
2014-12-09 00:00:00+00:00,Equity(3 [MTCH]),18.455,1678158.0
2014-12-09 00:00:00+00:00,Equity(5 [MSFT]),47.59,24330500.0
2014-12-09 00:00:00+00:00,Equity(6 [GOOGL]),536.11,2166100.0
2014-12-09 00:00:00+00:00,Equity(7 [AAPL]),28.53,240832000.0
2014-12-10 00:00:00+00:00,Equity(0 [AMD]),2.48,17690100.0
2014-12-10 00:00:00+00:00,Equity(1 [TSLA]),41.968,36570500.0
2014-12-10 00:00:00+00:00,Equity(2 [BLK]),357.02,511400.0
2014-12-10 00:00:00+00:00,Equity(3 [MTCH]),17.944,2243731.0
2014-12-10 00:00:00+00:00,Equity(5 [MSFT]),46.9,30431800.0
2014-12-10 00:00:00+00:00,Equity(6 [GOOGL]),528.04,2311100.0
2014-12-10 00:00:00+00:00,Equity(7 [AAPL]),27.987,178261200.0
2014-12-11 00:00:00+00:00,Equity(0 [AMD]),2.49,10151600.0
2014-12-11 00:00:00+00:00,Equity(1 [TSLA]),41.776,33472000.0
2014-12-11 00:00:00+00:00,Equity(2 [BLK]),353.83,622200.0
2014-12-11 00:00:00+00:00,Equity(3 [MTCH]),17.953,1463136.0
2014-12-11 00:00:00+00:00,Equity(5 [MSFT]),47.17,29060400.0
2014-12-11 00:00:00+00:00,Equity(6 [GOOGL]),532.11,2071300.0
2014-12-11 00:00:00+00:00,Equity(7 [AAPL]),27.905,165606800.0
2014-12-12 00:00:00+00:00,Equity(0 [AMD]),2.52,21211600.0
2014-12-12 00:00:00+00:00,Equity(1 [TSLA]),41.4,35869000.0
2014-12-12 00:00:00+00:00,Equity(2 [BLK]),340.89,761200.0
2014-12-12 00:00:00+00:00,Equity(3 [MTCH]),17.77,1823842.0
2014-12-12 00:00:00+00:00,Equity(5 [MSFT]),46.95,34248400.0
2014-12-12 00:00:00+00:00,Equity(6 [GOOGL]),521.51,2365700.0
2014-12-12 00:00:00+00:00,Equity(7 [AAPL]),27.433,224112400.0
2014-12-15 00:00:00+00:00,Equity(0 [AMD]),2.47,19636400.0
2014-12-15 00:00:00+00:00,Equity(1 [TSLA]),40.808,26091500.0
2014-12-15 00:00:00+00:00,Equity(2 [BLK]),339.43,640000.0
2014-12-15 00:00:00+00:00,Equity(3 [MTCH]),17.496,1893181.0
2014-12-15 00:00:00+00:00,Equity(5 [MSFT]),46.67,29247800.0
2014-12-15 00:00:00+00:00,Equity(6 [GOOGL]),515.84,2617600.0
2014-12-15 00:00:00+00:00,Equity(7 [AAPL]),27.058,268872400.0
2014-12-16 00:00:00+00:00,Equity(0 [AMD]),2.5,17051600.0
2014-12-16 00:00:00+00:00,Equity(1 [TSLA]),39.562,42130500.0
2014-12-16 00:00:00+00:00,Equity(2 [BLK]),336.94,609000.0
2014-12-16 00:00:00+00:00,Equity(3 [MTCH]),17.153,2891952.0
2014-12-16 00:00:00+00:00,Equity(5 [MSFT]),45.16,47801400.0
2014-12-16 00:00:00+00:00,Equity(6 [GOOGL]),498.16,4349900.0
2014-12-16 00:00:00+00:00,Equity(7 [AAPL]),26.688,243162800.0
2014-12-17 00:00:00+00:00,Equity(0 [AMD]),2.55,12521300.0
2014-12-17 00:00:00+00:00,Equity(1 [TSLA]),41.164,36839000.0
2014-12-17 00:00:00+00:00,Equity(2 [BLK]),348.53,664000.0
2014-12-17 00:00:00+00:00,Equity(3 [MTCH]),17.333,2582025.0
2014-12-17 00:00:00+00:00,Equity(5 [MSFT]),45.74,34970900.0
2014-12-17 00:00:00+00:00,Equity(6 [GOOGL]),506.45,3639400.0
2014-12-17 00:00:00+00:00,Equity(7 [AAPL]),27.353,213647200.0
2014-12-18 00:00:00+00:00,Equity(0 [AMD]),2.55,12423900.0
2014-12-18 00:00:00+00:00,Equity(1 [TSLA]),43.652,37416500.0
2014-12-18 00:00:00+00:00,Equity(2 [BLK]),358.84,579700.0
2014-12-18 00:00:00+00:00,Equity(3 [MTCH]),17.539,2966544.0
2014-12-18 00:00:00+00:00,Equity(5 [MSFT]),47.52,40105600.0
2014-12-18 00:00:00+00:00,Equity(6 [GOOGL]),514.62,3876700.0
2014-12-18 00:00:00+00:00,Equity(7 [AAPL]),28.163,236024800.0
2014-12-19 00:00:00+00:00,Equity(0 [AMD]),2.57,14701500.0
2014-12-19 00:00:00+00:00,Equity(1 [TSLA]),43.858,34552500.0
2014-12-19 00:00:00+00:00,Equity(2 [BLK]),360.15,1060400.0
2014-12-19 00:00:00+00:00,Equity(3 [MTCH]),17.559,3385383.0
2014-12-19 00:00:00+00:00,Equity(5 [MSFT]),47.66,64551200.0
2014-12-19 00:00:00+00:00,Equity(6 [GOOGL]),520.04,4872100.0
2014-12-19 00:00:00+00:00,Equity(7 [AAPL]),27.945,353719200.0
2014-12-22 00:00:00+00:00,Equity(0 [AMD]),2.66,15044900.0
2014-12-22 00:00:00+00:00,Equity(1 [TSLA]),44.52,23997000.0
2014-12-22 00:00:00+00:00,Equity(2 [BLK]),361.17,337900.0
2014-12-22 00:00:00+00:00,Equity(3 [MTCH]),17.524,3230595.0
2014-12-22 00:00:00+00:00,Equity(5 [MSFT]),47.98,26566000.0
2014-12-22 00:00:00+00:00,Equity(6 [GOOGL]),532.3,3319500.0
2014-12-22 00:00:00+00:00,Equity(7 [AAPL]),28.235,180670000.0
2014-12-23 00:00:00+00:00,Equity(0 [AMD]),2.67,8274400.0
2014-12-23 00:00:00+00:00,Equity(1 [TSLA]),44.194,22528500.0
2014-12-23 00:00:00+00:00,Equity(2 [BLK]),364.21,600400.0
2014-12-23 00:00:00+00:00,Equity(3 [MTCH]),17.473,4838363.0
2014-12-23 00:00:00+00:00,Equity(5 [MSFT]),48.45,23648100.0
2014-12-23 00:00:00+00:00,Equity(6 [GOOGL]),538.77,2877200.0
2014-12-23 00:00:00+00:00,Equity(7 [AAPL]),28.135,104113600.0
2014-12-24 00:00:00+00:00,Equity(0 [AMD]),2.65,4624000.0
2014-12-24 00:00:00+00:00,Equity(1 [TSLA]),44.452,6661000.0
2014-12-24 00:00:00+00:00,Equity(2 [BLK]),363.67,153300.0
2014-12-24 00:00:00+00:00,Equity(3 [MTCH]),17.653,1715280.0
2014-12-24 00:00:00+00:00,Equity(5 [MSFT]),48.14,11437800.0
2014-12-24 00:00:00+00:00,Equity(6 [GOOGL]),536.93,737700.0
2014-12-24 00:00:00+00:00,Equity(7 [AAPL]),28.003,57918400.0
2014-12-26 00:00:00+00:00,Equity(0 [AMD]),2.65,4029600.0
2014-12-26 00:00:00+00:00,Equity(1 [TSLA]),45.564,16635000.0
2014-12-26 00:00:00+00:00,Equity(2 [BLK]),363.63,155200.0
2014-12-26 00:00:00+00:00,Equity(3 [MTCH]),17.81,861842.0
2014-12-26 00:00:00+00:00,Equity(5 [MSFT]),47.88,13197800.0
2014-12-26 00:00:00+00:00,Equity(6 [GOOGL]),541.52,1113500.0
2014-12-26 00:00:00+00:00,Equity(7 [AAPL]),28.497,134884000.0
2014-12-29 00:00:00+00:00,Equity(0 [AMD]),2.66,8527000.0
2014-12-29 00:00:00+00:00,Equity(1 [TSLA]),45.142,14012500.0
2014-12-29 00:00:00+00:00,Equity(2 [BLK]),363.46,204900.0
2014-12-29 00:00:00+00:00,Equity(3 [MTCH]),17.678,3082110.0
2014-12-29 00:00:00+00:00,Equity(5 [MSFT]),47.45,14439500.0
2014-12-29 00:00:00+00:00,Equity(6 [GOOGL]),537.31,2215000.0
2014-12-29 00:00:00+00:00,Equity(7 [AAPL]),28.478,110395600.0
2014-12-30 00:00:00+00:00,Equity(0 [AMD]),2.63,7783700.0
2014-12-30 00:00:00+00:00,Equity(1 [TSLA]),44.446,14516000.0
2014-12-30 00:00:00+00:00,Equity(2 [BLK]),362.08,253300.0
2014-12-30 00:00:00+00:00,Equity(3 [MTCH]),17.567,1825593.0
2014-12-30 00:00:00+00:00,Equity(5 [MSFT]),47.02,16384700.0
2014-12-30 00:00:00+00:00,Equity(6 [GOOGL]),535.28,1048600.0
2014-12-30 00:00:00+00:00,Equity(7 [AAPL]),28.13,119526000.0
2014-12-31 00:00:00+00:00,Equity(0 [AMD]),2.67,11177900.0
2014-12-31 00:00:00+00:00,Equity(1 [TSLA]),44.482,11487500.0
2014-12-31 00:00:00+00:00,Equity(2 [BLK]),357.56,298800.0
2014-12-31 00:00:00+00:00,Equity(3 [MTCH]),17.359,1702322.0
2014-12-31 00:00:00+00:00,Equity(5 [MSFT]),46.45,21552500.0
2014-12-31 00:00:00+00:00,Equity(6 [GOOGL]),530.66,1232400.0
2014-12-31 00:00:00+00:00,Equity(7 [AAPL]),27.595,165613600.0
2015-01-02 00:00:00+00:00,Equity(0 [AMD]),2.67,0.0
2015-01-02 00:00:00+00:00,Equity(1 [TSLA]),43.862,23822000.0
2015-01-02 00:00:00+00:00,Equity(2 [BLK]),356.73,367000.0
2015-01-02 00:00:00+00:00,Equity(3 [MTCH]),17.219,2209762.0
2015-01-02 00:00:00+00:00,Equity(5 [MSFT]),46.76,27913900.0
2015-01-02 00:00:00+00:00,Equity(6 [GOOGL]),529.55,1324000.0
2015-01-02 00:00:00+00:00,Equity(7 [AAPL]),27.333,212818400.0
2015-01-05 00:00:00+00:00,Equity(0 [AMD]),2.66,8878200.0
2015-01-05 00:00:00+00:00,Equity(1 [TSLA]),42.018,26842500.0
2015-01-05 00:00:00+00:00,Equity(2 [BLK]),347.5,465900.0
2015-01-05 00:00:00+00:00,Equity(3 [MTCH]),17.119,1573799.0
2015-01-05 00:00:00+00:00,Equity(5 [MSFT]),46.33,39673900.0
2015-01-05 00:00:00+00:00,Equity(6 [GOOGL]),519.46,2059100.0
2015-01-05 00:00:00+00:00,Equity(7 [AAPL]),26.562,257142000.0
2015-01-06 00:00:00+00:00,Equity(0 [AMD]),2.63,13912500.0
2015-01-06 00:00:00+00:00,Equity(1 [TSLA]),42.256,31309500.0
2015-01-06 00:00:00+00:00,Equity(2 [BLK]),342.1,626400.0
2015-01-06 00:00:00+00:00,Equity(3 [MTCH]),17.182,3524763.0
2015-01-06 00:00:00+00:00,Equity(5 [MSFT]),45.65,36447900.0
2015-01-06 00:00:00+00:00,Equity(6 [GOOGL]),506.64,2722800.0
2015-01-06 00:00:00+00:00,Equity(7 [AAPL]),26.565,263188400.0
2015-01-07 00:00:00+00:00,Equity(0 [AMD]),2.58,12377600.0
2015-01-07 00:00:00+00:00,Equity(1 [TSLA]),42.19,14842000.0
2015-01-07 00:00:00+00:00,Equity(2 [BLK]),349.34,388300.0
2015-01-07 00:00:00+00:00,Equity(3 [MTCH]),17.15,1899835.0
2015-01-07 00:00:00+00:00,Equity(5 [MSFT]),46.23,29114100.0
2015-01-07 00:00:00+00:00,Equity(6 [GOOGL]),505.15,2345900.0
2015-01-07 00:00:00+00:00,Equity(7 [AAPL]),26.938,160423600.0
2015-01-08 00:00:00+00:00,Equity(0 [AMD]),2.61,11136600.0
2015-01-08 00:00:00+00:00,Equity(1 [TSLA]),42.124,17212500.0
2015-01-08 00:00:00+00:00,Equity(2 [BLK]),353.42,480600.0
2015-01-08 00:00:00+00:00,Equity(3 [MTCH]),17.57,2697941.0
2015-01-08 00:00:00+00:00,Equity(5 [MSFT]),47.59,29645200.0
2015-01-08 00:00:00+00:00,Equity(6 [GOOGL]),506.91,3652700.0
2015-01-08 00:00:00+00:00,Equity(7 [AAPL]),27.972,237458000.0
2015-01-09 00:00:00+00:00,Equity(0 [AMD]),2.63,8907600.0
2015-01-09 00:00:00+00:00,Equity(1 [TSLA]),41.332,23341500.0
2015-01-09 00:00:00+00:00,Equity(2 [BLK]),349.23,542500.0
2015-01-09 00:00:00+00:00,Equity(3 [MTCH]),17.564,1452980.0
2015-01-09 00:00:00+00:00,Equity(5 [MSFT]),47.19,23944200.0
2015-01-09 00:00:00+00:00,Equity(6 [GOOGL]),500.72,2100000.0
2015-01-09 00:00:00+00:00,Equity(7 [AAPL]),28.003,214798000.0
2015-01-12 00:00:00+00:00,Equity(0 [AMD]),2.63,9979600.0
2015-01-12 00:00:00+00:00,Equity(1 [TSLA]),40.442,29751500.0
2015-01-12 00:00:00+00:00,Equity(2 [BLK]),346.93,331500.0
2015-01-12 00:00:00+00:00,Equity(3 [MTCH]),17.267,2864286.0
2015-01-12 00:00:00+00:00,Equity(5 [MSFT]),46.6,23651900.0
2015-01-12 00:00:00+00:00,Equity(6 [GOOGL]),497.06,2856900.0
2015-01-12 00:00:00+00:00,Equity(7 [AAPL]),27.312,198603200.0
2015-01-13 00:00:00+00:00,Equity(0 [AMD]),2.66,17907400.0
2015-01-13 00:00:00+00:00,Equity(1 [TSLA]),40.85,22386500.0
2015-01-13 00:00:00+00:00,Equity(2 [BLK]),347.98,406700.0
2015-01-13 00:00:00+00:00,Equity(3 [MTCH]),17.73,4587270.0
2015-01-13 00:00:00+00:00,Equity(5 [MSFT]),46.36,35270600.0
2015-01-13 00:00:00+00:00,Equity(6 [GOOGL]),501.8,3047900.0
2015-01-13 00:00:00+00:00,Equity(7 [AAPL]),27.555,268367600.0
2015-01-14 00:00:00+00:00,Equity(0 [AMD]),2.63,9989900.0
2015-01-14 00:00:00+00:00,Equity(1 [TSLA]),38.538,57759500.0
2015-01-14 00:00:00+00:00,Equity(2 [BLK]),345.75,717400.0
2015-01-14 00:00:00+00:00,Equity(3 [MTCH]),17.536,3507253.0
2015-01-14 00:00:00+00:00,Equity(5 [MSFT]),45.96,29719600.0
2015-01-14 00:00:00+00:00,Equity(6 [GOOGL]),505.93,2640000.0
2015-01-14 00:00:00+00:00,Equity(7 [AAPL]),27.45,195826400.0
2015-01-15 00:00:00+00:00,Equity(0 [AMD]),2.52,17744000.0
2015-01-15 00:00:00+00:00,Equity(1 [TSLA]),38.374,26082500.0
2015-01-15 00:00:00+00:00,Equity(2 [BLK]),342.45,661800.0
2015-01-15 00:00:00+00:00,Equity(3 [MTCH]),17.373,3409197.0
2015-01-15 00:00:00+00:00,Equity(5 [MSFT]),45.48,32750800.0
2015-01-15 00:00:00+00:00,Equity(6 [GOOGL]),504.01,2553400.0
2015-01-15 00:00:00+00:00,Equity(7 [AAPL]),26.705,240056000.0
2015-01-16 00:00:00+00:00,Equity(0 [AMD]),2.39,30192400.0
2015-01-16 00:00:00+00:00,Equity(1 [TSLA]),38.614,18016000.0
2015-01-16 00:00:00+00:00,Equity(2 [BLK]),348.07,916300.0
2015-01-16 00:00:00+00:00,Equity(3 [MTCH]),17.59,3120982.0
2015-01-16 00:00:00+00:00,Equity(5 [MSFT]),46.24,35695300.0
2015-01-16 00:00:00+00:00,Equity(6 [GOOGL]),510.46,2482900.0
2015-01-16 00:00:00+00:00,Equity(7 [AAPL]),26.497,314053200.0
2015-01-20 00:00:00+00:00,Equity(0 [AMD]),2.24,56713300.0
2015-01-20 00:00:00+00:00,Equity(1 [TSLA]),38.386,22516000.0
2015-01-20 00:00:00+00:00,Equity(2 [BLK]),346.59,939800.0
2015-01-20 00:00:00+00:00,Equity(3 [MTCH]),17.79,3489743.0
2015-01-20 00:00:00+00:00,Equity(5 [MSFT]),46.39,36161900.0
2015-01-20 00:00:00+00:00,Equity(6 [GOOGL]),509.94,2339800.0
2015-01-20 00:00:00+00:00,Equity(7 [AAPL]),27.18,199599600.0
2015-01-21 00:00:00+00:00,Equity(0 [AMD]),2.45,46530800.0
2015-01-21 00:00:00+00:00,Equity(1 [TSLA]),39.314,20765000.0
2015-01-21 00:00:00+00:00,Equity(2 [BLK]),349.5,822300.0
2015-01-21 00:00:00+00:00,Equity(3 [MTCH]),17.653,1881274.0
2015-01-21 00:00:00+00:00,Equity(5 [MSFT]),45.92,39081100.0
2015-01-21 00:00:00+00:00,Equity(6 [GOOGL]),520.39,2317800.0
2015-01-21 00:00:00+00:00,Equity(7 [AAPL]),27.388,194303600.0
2015-01-22 00:00:00+00:00,Equity(0 [AMD]),2.47,36169600.0
2015-01-22 00:00:00+00:00,Equity(1 [TSLA]),40.324,20584500.0
2015-01-22 00:00:00+00:00,Equity(2 [BLK]),360.79,714600.0
2015-01-22 00:00:00+00:00,Equity(3 [MTCH]),17.784,4952879.0
2015-01-22 00:00:00+00:00,Equity(5 [MSFT]),47.13,35898000.0
2015-01-22 00:00:00+00:00,Equity(6 [GOOGL]),537.3,2803400.0
2015-01-22 00:00:00+00:00,Equity(7 [AAPL]),28.1,215185600.0
2015-01-23 00:00:00+00:00,Equity(0 [AMD]),2.45,11107200.0
2015-01-23 00:00:00+00:00,Equity(1 [TSLA]),40.258,17193000.0
2015-01-23 00:00:00+00:00,Equity(2 [BLK]),355.12,415000.0
2015-01-23 00:00:00+00:00,Equity(3 [MTCH]),18.107,1954816.0
2015-01-23 00:00:00+00:00,Equity(5 [MSFT]),47.18,26211600.0
2015-01-23 00:00:00+00:00,Equity(6 [GOOGL]),541.95,2298300.0
2015-01-23 00:00:00+00:00,Equity(7 [AAPL]),28.245,185859200.0
2015-01-26 00:00:00+00:00,Equity(0 [AMD]),2.61,36571300.0
2015-01-26 00:00:00+00:00,Equity(1 [TSLA]),41.31,16172500.0
2015-01-26 00:00:00+00:00,Equity(2 [BLK]),357.39,470000.0
2015-01-26 00:00:00+00:00,Equity(3 [MTCH]),18.335,2099799.0
2015-01-26 00:00:00+00:00,Equity(5 [MSFT]),47.01,42525500.0
2015-01-26 00:00:00+00:00,Equity(6 [GOOGL]),536.72,1546600.0
2015-01-26 00:00:00+00:00,Equity(7 [AAPL]),28.275,222460000.0
2015-01-27 00:00:00+00:00,Equity(0 [AMD]),2.7,51805800.0
2015-01-27 00:00:00+00:00,Equity(1 [TSLA]),41.196,13905000.0
2015-01-27 00:00:00+00:00,Equity(2 [BLK]),351.48,435800.0
2015-01-27 00:00:00+00:00,Equity(3 [MTCH]),18.007,1735241.0
2015-01-27 00:00:00+00:00,Equity(5 [MSFT]),42.66,169164000.0
2015-01-27 00:00:00+00:00,Equity(6 [GOOGL]),521.19,1957400.0
2015-01-27 00:00:00+00:00,Equity(7 [AAPL]),27.285,382274800.0
2015-01-28 00:00:00+00:00,Equity(0 [AMD]),2.63,24786200.0
2015-01-28 00:00:00+00:00,Equity(1 [TSLA]),39.874,15748000.0
2015-01-28 00:00:00+00:00,Equity(2 [BLK]),345.03,562200.0
2015-01-28 00:00:00+00:00,Equity(3 [MTCH]),17.604,1997541.0
2015-01-28 00:00:00+00:00,Equity(5 [MSFT]),41.19,84507100.0
2015-01-28 00:00:00+00:00,Equity(6 [GOOGL]),512.43,1791100.0
2015-01-28 00:00:00+00:00,Equity(7 [AAPL]),28.827,585908400.0
2015-01-29 00:00:00+00:00,Equity(0 [AMD]),2.61,17790200.0
2015-01-29 00:00:00+00:00,Equity(1 [TSLA]),41.04,17740500.0
2015-01-29 00:00:00+00:00,Equity(2 [BLK]),346.94,593600.0
2015-01-29 00:00:00+00:00,Equity(3 [MTCH]),17.336,2678330.0
2015-01-29 00:00:00+00:00,Equity(5 [MSFT]),42.01,63585300.0
2015-01-29 00:00:00+00:00,Equity(6 [GOOGL]),513.23,3950900.0
2015-01-29 00:00:00+00:00,Equity(7 [AAPL]),29.725,337745600.0
2015-01-30 00:00:00+00:00,Equity(0 [AMD]),2.57,12908200.0
2015-01-30 00:00:00+00:00,Equity(1 [TSLA]),40.72,15035000.0
2015-01-30 00:00:00+00:00,Equity(2 [BLK]),340.51,663200.0
2015-01-30 00:00:00+00:00,Equity(3 [MTCH]),17.404,3726478.0
2015-01-30 00:00:00+00:00,Equity(5 [MSFT]),40.4,78004900.0
2015-01-30 00:00:00+00:00,Equity(6 [GOOGL]),537.55,6055400.0
2015-01-30 00:00:00+00:00,Equity(7 [AAPL]),29.29,334982000.0
2015-02-02 00:00:00+00:00,Equity(0 [AMD]),2.67,25688700.0
2015-02-02 00:00:00+00:00,Equity(1 [TSLA]),42.188,20746000.0
2015-02-02 00:00:00+00:00,Equity(2 [BLK]),347.64,610100.0
2015-02-02 00:00:00+00:00,Equity(3 [MTCH]),17.875,3874263.0
2015-02-02 00:00:00+00:00,Equity(5 [MSFT]),41.28,50352500.0
2015-02-02 00:00:00+00:00,Equity(6 [GOOGL]),532.2,3768900.0
2015-02-02 00:00:00+00:00,Equity(7 [AAPL]),29.657,250956400.0
2015-02-03 00:00:00+00:00,Equity(0 [AMD]),2.76,22592300.0
2015-02-03 00:00:00+00:00,Equity(1 [TSLA]),43.672,24131000.0
2015-02-03 00:00:00+00:00,Equity(2 [BLK]),352.95,655300.0
2015-02-03 00:00:00+00:00,Equity(3 [MTCH]),18.292,5095760.0
2015-02-03 00:00:00+00:00,Equity(5 [MSFT]),41.6,52082400.0
2015-02-03 00:00:00+00:00,Equity(6 [GOOGL]),533.3,2353100.0
2015-02-03 00:00:00+00:00,Equity(7 [AAPL]),29.663,207662800.0
2015-02-04 00:00:00+00:00,Equity(0 [AMD]),2.85,34829300.0
2015-02-04 00:00:00+00:00,Equity(1 [TSLA]),43.71,16527000.0
2015-02-04 00:00:00+00:00,Equity(2 [BLK]),350.78,543800.0
2015-02-04 00:00:00+00:00,Equity(3 [MTCH]),17.133,18961929.0
2015-02-04 00:00:00+00:00,Equity(5 [MSFT]),41.84,41614800.0
2015-02-04 00:00:00+00:00,Equity(6 [GOOGL]),526.1,1694800.0
2015-02-04 00:00:00+00:00,Equity(7 [AAPL]),29.89,280598800.0
2015-02-05 00:00:00+00:00,Equity(0 [AMD]),3.31,73355600.0
2015-02-05 00:00:00+00:00,Equity(1 [TSLA]),44.198,17614500.0
2015-02-05 00:00:00+00:00,Equity(2 [BLK]),358.82,743600.0
2015-02-05 00:00:00+00:00,Equity(3 [MTCH]),17.133,11347531.0
2015-02-05 00:00:00+00:00,Equity(5 [MSFT]),42.45,36548200.0
2015-02-05 00:00:00+00:00,Equity(6 [GOOGL]),529.83,1658800.0
2015-02-05 00:00:00+00:00,Equity(7 [AAPL]),29.985,168984800.0
2015-02-06 00:00:00+00:00,Equity(0 [AMD]),3.03,38300000.0
2015-02-06 00:00:00+00:00,Equity(1 [TSLA]),43.472,16219500.0
2015-02-06 00:00:00+00:00,Equity(2 [BLK]),362.43,653700.0
2015-02-06 00:00:00+00:00,Equity(3 [MTCH]),17.139,10321445.0
2015-02-06 00:00:00+00:00,Equity(5 [MSFT]),42.41,34616600.0
2015-02-06 00:00:00+00:00,Equity(6 [GOOGL]),533.88,2146900.0
2015-02-06 00:00:00+00:00,Equity(7 [AAPL]),29.733,174826400.0
2015-02-09 00:00:00+00:00,Equity(0 [AMD]),3.04,24133800.0
2015-02-09 00:00:00+00:00,Equity(1 [TSLA]),43.496,17362000.0
2015-02-09 00:00:00+00:00,Equity(2 [BLK]),360.87,402500.0
2015-02-09 00:00:00+00:00,Equity(3 [MTCH]),17.13,6880379.0
2015-02-09 00:00:00+00:00,Equity(5 [MSFT]),42.36,31381100.0
2015-02-09 00:00:00+00:00,Equity(6 [GOOGL]),529.28,1515700.0
2015-02-09 00:00:00+00:00,Equity(7 [AAPL]),29.93,155559200.0
2015-02-10 00:00:00+00:00,Equity(0 [AMD]),3.04,13995100.0
2015-02-10 00:00:00+00:00,Equity(1 [TSLA]),43.258,26952500.0
2015-02-10 00:00:00+00:00,Equity(2 [BLK]),370.67,726700.0
2015-02-10 00:00:00+00:00,Equity(3 [MTCH]),17.204,5495338.0
2015-02-10 00:00:00+00:00,Equity(5 [MSFT]),42.6,29670700.0
2015-02-10 00:00:00+00:00,Equity(6 [GOOGL]),540.16,2371500.0
2015-02-10 00:00:00+00:00,Equity(7 [AAPL]),30.505,248034000.0
2015-02-11 00:00:00+00:00,Equity(0 [AMD]),3.07,11741100.0
2015-02-11 00:00:00+00:00,Equity(1 [TSLA]),42.56,48845500.0
2015-02-11 00:00:00+00:00,Equity(2 [BLK]),369.9,461300.0
2015-02-11 00:00:00+00:00,Equity(3 [MTCH]),17.613,5325842.0
2015-02-11 00:00:00+00:00,Equity(5 [MSFT]),42.38,38262500.0
2015-02-11 00:00:00+00:00,Equity(6 [GOOGL]),538.0,1915300.0
2015-02-11 00:00:00+00:00,Equity(7 [AAPL]),31.22,294247200.0
2015-02-12 00:00:00+00:00,Equity(0 [AMD]),3.12,12975000.0
2015-02-12 00:00:00+00:00,Equity(1 [TSLA]),40.576,78248000.0
2015-02-12 00:00:00+00:00,Equity(2 [BLK]),374.88,444700.0
2015-02-12 00:00:00+00:00,Equity(3 [MTCH]),18.172,4453493.0
2015-02-12 00:00:00+00:00,Equity(5 [MSFT]),43.09,33268800.0
2015-02-12 00:00:00+00:00,Equity(6 [GOOGL]),546.01,2429500.0
2015-02-12 00:00:00+00:00,Equity(7 [AAPL]),31.615,297898000.0
2015-02-13 00:00:00+00:00,Equity(0 [AMD]),3.15,9627600.0
2015-02-13 00:00:00+00:00,Equity(1 [TSLA]),40.754,30955000.0
2015-02-13 00:00:00+00:00,Equity(2 [BLK]),376.04,553700.0
2015-02-13 00:00:00+00:00,Equity(3 [MTCH]),18.447,3864107.0
2015-02-13 00:00:00+00:00,Equity(5 [MSFT]),43.87,40264900.0
2015-02-13 00:00:00+00:00,Equity(6 [GOOGL]),551.16,2369100.0
2015-02-13 00:00:00+00:00,Equity(7 [AAPL]),31.77,217088800.0
2015-02-17 00:00:00+00:00,Equity(0 [AMD]),3.11,8678100.0
2015-02-17 00:00:00+00:00,Equity(1 [TSLA]),40.87,19898000.0
2015-02-17 00:00:00+00:00,Equity(2 [BLK]),380.33,1122400.0
2015-02-17 00:00:00+00:00,Equity(3 [MTCH]),18.698,4862877.0
2015-02-17 00:00:00+00:00,Equity(5 [MSFT]),43.58,33695700.0
2015-02-17 00:00:00+00:00,Equity(6 [GOOGL]),545.01,1958700.0
2015-02-17 00:00:00+00:00,Equity(7 [AAPL]),31.958,252609600.0
2015-02-18 00:00:00+00:00,Equity(0 [AMD]),3.08,7286100.0
2015-02-18 00:00:00+00:00,Equity(1 [TSLA]),40.892,13568000.0
2015-02-18 00:00:00+00:00,Equity(2 [BLK]),377.86,583200.0
2015-02-18 00:00:00+00:00,Equity(3 [MTCH]),18.875,3723677.0
2015-02-18 00:00:00+00:00,Equity(5 [MSFT]),43.53,27111700.0
2015-02-18 00:00:00+00:00,Equity(6 [GOOGL]),542.65,1558200.0
2015-02-18 00:00:00+00:00,Equity(7 [AAPL]),32.18,179566800.0
2015-02-19 00:00:00+00:00,Equity(0 [AMD]),3.06,6573600.0
2015-02-19 00:00:00+00:00,Equity(1 [TSLA]),42.342,25770500.0
2015-02-19 00:00:00+00:00,Equity(2 [BLK]),377.61,498700.0
2015-02-19 00:00:00+00:00,Equity(3 [MTCH]),18.926,2421633.0
2015-02-19 00:00:00+00:00,Equity(5 [MSFT]),43.5,27603400.0
2015-02-19 00:00:00+00:00,Equity(6 [GOOGL]),546.45,1541700.0
2015-02-19 00:00:00+00:00,Equity(7 [AAPL]),32.112,149449600.0
2015-02-20 00:00:00+00:00,Equity(0 [AMD]),3.06,10666700.0
